Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Gender_Male,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,0,4,0,0,48,202,0,30,2682,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,1,1,52,1,0,19,1070,0,43,5432,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,11,1,1,94,999,0,52,2405,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,0,2,1,1,62,113,0,34,5766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,26,1,0,79,2015,0,54,5168,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,24,1,1,56,1454,0,52,3607,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,12,1,0,20,246,0,27,4177,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,60,1,1,99,6017,0,40,4763,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,1,1,64,1,1,90,5817,0,43,5240,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,0,66,1,1,85,5595,0,24,5137,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,60,1,1,79,4765,0,49,5687,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,1,17,1,1,70,1201,0,35,2704,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,1,1,42,1,0,19,867,0,21,3433,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,1,1,50,50,0,80,3043,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,47,1,0,63,3007,0,45,5144,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,10,1,1,20,252,0,71,4907,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,70,1,1,88,6306,0,37,4097,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,67,1,1,101,6841,0,28,5269,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,1,1,0,44,44,0,77,4864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,1,1,63,226,0,59,2624,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,1,66,1,0,109,7082,0,28,5865,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,12,1,1,84,1017,0,75,4807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,24,1,0,20,527,0,20,4690,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,26,1,1,85,2146,0,64,3178,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,57,1,0,107,5969,0,24,4687,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,42,1,0,22,1014,0,24,4650,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1,0,64,1,0,19,1225,0,78,5113,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,19,1,1,19,386,0,41,4431,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,0,22,1,1,87,1850,0,49,5233,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,12,1,1,79,1043,0,71,2968,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,31,1,1,64,1910,0,24,5191,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
0,0,0,11,1,1,64,716,0,80,2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,1,68,1,0,25,1686,0,26,5434,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,72,1,1,90,6716,0,49,4606,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,67,1,1,116,7839,0,60,5896,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,60,1,1,104,6236,0,62,5926,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,58,0,0,50,2919,0,45,4704,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,1,1,0,20,20,0,51,2664,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,37,1,1,19,717,0,20,5707,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,13,1,1,19,253,0,24,2252,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0,0,43,1,0,26,1110,0,51,3881,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,6,0,1,63,348,0,48,3909,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,71,0,0,53,3888,0,76,4094,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1,1,72,1,1,95,6843,0,25,5584,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,0,6,1,1,74,450,0,79,4716,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,12,0,0,35,432,0,75,2562,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,21,1,0,79,1742,0,24,4900,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,1,6,1,1,48,297,0,45,4538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,43,1,0,55,2444,0,48,3350,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,1,35,1,1,25,949,0,38,5070,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,0,32,1,1,93,2970,0,77,5804,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,52,0,0,63,3334,0,36,5380,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,32,1,1,64,2010,0,29,4895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,1,1,72,0,1,63,4684,0,32,6107,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,51,0,1,44,2181,0,62,6087,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,68,1,1,19,1303,0,70,6492,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,8,0,1,43,371,0,68,2560,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,1,0,49,0,0,49,2409,0,29,4283,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
0,1,0,72,1,0,85,6155,0,39,4147,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,54,1,0,89,4667,0,67,4980,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,1,1,50,1,0,103,5153,0,72,5905,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,0,69,1,1,116,8182,0,37,4216,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,1,1,1,69,69,0,26,3358,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,68,1,0,95,6683,0,38,5748,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,40,0,0,40,1564,0,30,4288,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,31,1,0,25,755,0,32,5472,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,33,1,1,105,3465,0,58,4738,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,1,0,55,1,1,113,6292,0,56,5754,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,68,1,1,24,1664,0,57,5440,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,12,1,0,19,198,0,29,3713,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,0,71,1,1,86,6045,0,52,6286,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,40,1,1,102,4108,0,52,3655,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
0,1,1,64,1,1,92,5980,0,58,5206,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,1,0,53,1,0,97,5043,0,41,4488,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,1,0,72,1,1,97,7114,0,22,4256,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,0,46,1,0,19,907,0,55,4006,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,0,40,1,1,24,973,0,65,2601,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,12,0,1,50,605,0,73,2716,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,9,1,0,75,661,0,30,4990,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,51,1,1,80,4116,0,36,6032,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,1,49,1,1,90,4494,0,72,5804,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,56,1,1,60,3282,0,40,4835,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,4,1,1,20,55,0,45,4267,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,20,1,1,64,1274,0,61,5969,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,1,1,26,1,1,20,493,0,43,5158,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,51,1,1,99,5038,0,78,5787,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,4,1,1,80,324,0,70,3132,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,19,19,0,38,5537,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,1,27,1,0,100,2793,0,31,3160,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,12,1,1,53,648,0,28,5385,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,34,1,1,25,917,0,43,5854,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,0,24,1,1,58,1346,0,45,5428,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,0,0,14,0,1,46,672,0,44,2056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,59,1,0,113,6561,0,23,6251,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,3,1,0,90,268,0,61,5625,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,1,65,1,0,109,7337,0,51,6087,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,59,1,0,90,5194,0,53,4617,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,1,72,0,1,65,4478,0,67,6412,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,3,1,0,60,196,0,22,2111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,19,1,1,24,439,0,35,2378,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,1,1,1,19,19,0,21,3753,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,24,1,1,85,2107,0,52,5421,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,57,1,1,53,3035,0,58,5521,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,72,1,0,25,1866,0,42,4118,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,67,1,0,20,1430,0,45,4416,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,1,52,1,1,20,1071,0,56,4886,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,71,1,0,89,6457,0,57,4444,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,26,1,0,26,684,0,20,2244,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,35,1,1,113,3914,0,76,5723,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,1,55,1,1,69,3842,0,67,4318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,1,33,1,0,20,670,0,25,3700,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,72,1,1,109,7880,0,25,6181,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,1,1,1,1,19,19,0,76,3383,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,37,1,0,90,3371,0,62,4048,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,12,0,0,34,442,0,39,3215,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,20,20,0,54,4540,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,62,0,1,38,2345,0,45,4558,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,1,0,0,25,25,0,28,4831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,1,1,60,1156,0,74,4459,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,1,1,74,144,0,34,4545,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,19,1,0,20,414,0,32,2276,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,9,1,0,20,181,0,21,5380,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,27,1,0,81,2212,0,39,2445,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,24,1,1,20,459,0,71,3740,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,11,1,0,20,211,0,53,3731,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,1,1,1,25,25,0,53,2371,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,38,1,1,80,3162,0,41,2926,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,9,1,0,19,210,0,24,2427,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,54,1,1,65,3566,0,49,5725,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,29,1,1,71,2080,0,32,4226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,1,0,44,1,1,89,4040,0,36,2925,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,1,59,1,1,86,5186,0,21,5020,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,18,1,1,61,1087,0,67,3479,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,67,1,0,25,1672,0,26,6388,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,33,0,0,34,1113,0,73,3044,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,5,1,0,19,107,0,20,4281,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,2,1,0,19,38,0,40,4079,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,72,1,0,89,6339,0,50,4193,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,9,1,0,20,184,0,67,4195,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,67,1,0,26,1688,0,52,6066,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,8,1,1,20,137,0,49,3330,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,17,1,0,19,369,0,29,5347,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,68,1,1,110,7553,0,67,4545,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,0,25,1,1,69,1813,0,50,4442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,67,0,1,49,3321,0,33,5905,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,0,32,1,0,20,707,0,40,2433,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,1,0,67,1,1,105,7112,0,45,5768,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1,1,0,72,0,1,64,4641,0,68,5295,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,1,1,49,49,0,39,3239,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,48,1,1,65,3094,0,67,5427,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,1,0,61,1,1,103,6518,0,27,5401,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,2,1,0,44,82,0,26,5694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,71,1,0,89,6342,0,54,5835,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,37,1,1,55,2030,0,26,3839,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,65,1,1,104,6700,0,25,4024,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,67,1,1,106,7244,0,65,5895,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,1,1,50,1,1,70,3486,0,60,4022,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
0,1,1,25,1,0,19,411,0,51,2888,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,1,64,1,1,24,1559,0,55,4582,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,25,0,1,38,970,0,72,2315,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,1,0,24,0,0,34,828,0,63,2525,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,37,1,1,100,3810,0,52,2904,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,21,1,1,68,1493,0,21,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,45,45,0,30,2614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,10,1,1,75,777,0,52,4525,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,51,1,1,96,4911,0,26,4745,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0,0,0,10,1,1,20,187,0,43,3595,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,6,0,0,50,307,0,79,3474,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,47,1,1,90,4318,0,30,3413,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,1,61,1,1,79,4820,0,74,4666,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,52,0,1,58,3038,0,21,5122,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,1,1,35,1,1,59,2136,0,49,3682,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,71,1,1,105,7472,0,20,4420,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,1,0,45,1,0,53,2296,0,79,2929,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,2,0,0,24,38,0,77,2515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,51,1,0,59,3043,0,42,5233,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,60,1,0,23,1506,0,71,5449,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,9,1,1,20,163,0,70,4004,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,17,1,1,95,1640,0,49,3139,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,1,46,1,0,81,3846,0,57,4280,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,68,1,1,82,5646,0,70,5308,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,4,1,0,20,79,0,80,3233,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,28,1,1,54,1516,0,74,4711,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,39,1,1,58,2224,0,46,5662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0,0,11,1,0,84,888,0,60,4924,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,71,0,1,61,4310,0,37,5119,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,2,1,0,20,42,0,77,3000,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,17,1,0,20,353,0,48,4650,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,55,1,1,94,5073,0,55,5577,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,58,1,1,79,4526,0,78,5709,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,9,1,1,74,678,0,51,2003,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,26,1,0,49,1237,0,54,2752,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,50,1,0,19,1023,0,41,6233,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,72,1,1,113,8182,0,38,5411,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,43,1,1,106,4532,0,76,3528,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,0,56,1,1,25,1444,0,40,4246,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,1,1,0,19,19,0,26,3313,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,72,1,1,100,7325,0,54,6082,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,1,0,36,1,1,95,3474,0,44,5111,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,5,1,0,75,392,0,68,5900,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,44,1,0,89,3990,0,27,4368,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
1,1,1,70,1,1,107,7475,0,53,5899,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
