Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,tenure_group,avg_charges,total services,engagement_score,charge_ratio
0,1,0,54,0,0,30.4,1621.35,0,78,4778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,29.479090909090907,1,5,0.01873825006934385
0,1,0,44,1,1,61.5,2722.2,0,21,2059,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3,60.49333333333333,3,7,0.022583725029377204
0,1,1,42,1,1,69.4,3058.3,0,36,4701,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,71.12325581395349,3,7,0.022684927924688656
0,1,1,72,1,0,24.75,1769.6,0,67,6232,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,24.241095890410957,0,4,0.013978312436462217
0,1,0,71,1,0,91.05,6293.75,0,39,4644,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,4,87.41319444444444,6,10,0.014464434647920885
0,1,0,23,1,1,73.65,1642.75,0,61,2590,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,68.44791666666667,3,6,0.04480608365019012
0,0,0,30,1,0,19.4,578.5,0,78,3986,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,3,18.661290322580644,0,3,0.03347713546160483
0,0,0,35,1,0,26.2,954.9,0,80,4419,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3,26.525,0,3,0.027408724762004393
0,0,0,1,1,1,43.85,43.85,0,39,5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.925,0,2,0.9777034559643255
0,0,0,22,1,1,69.7,1490.4,0,32,4838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,64.8,0,3,0.046734611774171916
0,1,0,7,0,0,38.55,280.0,0,70,3345,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,35.0,3,4,0.1371886120996441
0,0,0,36,0,1,53.1,1901.25,0,40,2751,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,3,51.38513513513514,5,9,0.027914311998948615
0,1,1,34,1,0,20.65,716.4,0,74,5099,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3,20.468571428571426,0,3,0.02878449958182325
0,1,0,72,1,0,64.45,4720.0,0,74,6330,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,64.65753424657534,3,7,0.013651768693073501
0,1,1,36,1,0,25.1,930.95,0,45,3040,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,3,25.160810810810812,0,3,0.026932775363485165
0,1,1,71,1,1,95.15,6770.85,0,41,5647,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,4,94.03958333333334,4,9,0.014050813293265504
1,0,0,23,1,1,79.35,1835.3,0,50,3558,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,76.47083333333333,1,4,0.04321189348145728
0,1,0,17,1,1,96.65,1588.25,0,37,5228,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,88.23611111111111,3,6,0.06081484977190499
0,0,0,1,1,1,75.5,75.5,0,43,2954,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,37.75,4,6,0.9869281045751634
0,1,1,12,1,0,19.7,258.35,0,24,5104,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,19.873076923076926,0,1,0.07595912859070753
0,1,0,72,1,0,20.5,1502.25,0,25,6302,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,20.578767123287673,0,4,0.01363711957425578
0,0,0,1,1,0,19.2,19.2,0,44,4629,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,9.6,0,1,0.9504950495049505
1,1,0,72,1,0,98.35,6929.4,0,73,6120,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,4,94.92328767123287,3,7,0.014191100080803416
0,1,1,60,1,0,74.35,4453.3,0,26,5100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73.00491803278689,0,4,0.016691736075253125
0,1,0,61,0,0,51.35,3244.4,0,55,4159,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,4,52.329032258064515,4,8,0.015822394774141862
0,1,0,6,1,0,45.65,323.45,0,40,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46.207142857142856,0,1,0.14069964555401449
0,1,1,72,1,0,20.3,1401.15,0,76,5265,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,19.193835616438356,0,4,0.014477766287487074
0,0,0,32,1,1,54.2,1739.6,0,43,4454,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,52.71515151515151,1,5,0.031138687808801566
0,1,0,65,1,1,90.65,5931.0,0,70,6358,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,89.86363636363636,2,7,0.015281523937963589
0,1,1,45,0,1,50.9,2333.85,0,64,3937,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,50.73586956521739,3,7,0.021800115639120286
0,0,0,42,1,0,25.05,949.85,0,55,3756,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,3,22.08953488372093,0,3,0.026344849345322607
0,0,0,8,1,1,74.85,572.45,0,40,5514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63.60555555555556,0,2,0.13052576510593772
0,0,1,32,1,0,20.5,696.8,0,50,3114,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3,21.115151515151513,0,3,0.029378045285182
1,1,0,22,1,1,63.55,1381.8,0,36,2136,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,60.07826086956521,3,6,0.045957477581718253
0,0,0,1,1,0,47.95,47.95,0,35,5092,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23.975,1,2,0.9795709908069459
0,1,0,1,1,1,45.0,45.0,0,63,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22.5,0,2,0.9782608695652174
1,0,0,54,1,1,90.05,4931.8,0,23,5232,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,89.66909090909091,2,7,0.01825535192993837
0,0,0,4,1,1,25.3,116.95,0,63,3808,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,23.39,0,2,0.21449766850360322
0,1,0,56,1,0,24.3,1261.7,0,33,5052,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,4,22.135087719298248,0,4,0.01924447612259444
0,0,0,45,1,1,75.95,3273.8,0,28,2185,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,71.16956521739131,4,8,0.023192256015634544
0,1,1,71,1,0,19.7,1415.85,0,52,5921,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.664583333333333,0,4,0.013904083001023398
0,1,0,59,1,0,66.4,3958.2,0,64,6432,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,4,65.97,4,8,0.016771064861588202
0,0,0,69,0,1,35.75,2492.25,0,32,4043,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,35.60357142857143,2,7,0.014338714529228918
0,0,0,19,1,0,18.8,279.2,0,43,2916,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,13.959999999999999,0,2,0.06709493219129194
0,1,1,55,1,0,19.4,1083.0,0,23,5366,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.339285714285715,0,4,0.017896678966789665
0,0,0,38,1,0,19.3,755.5,0,32,4705,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,19.371794871794872,0,3,0.025512227362855255
1,1,0,47,1,1,67.45,3252.0,0,67,4074,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,67.75,3,7,0.02073470642483861
0,1,1,46,1,1,20.1,936.85,0,24,3392,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,3,19.932978723404254,0,4,0.02143199872047769
0,1,0,65,1,0,58.9,3857.1,0,50,5657,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,4,58.44090909090909,3,7,0.015266581996319431
0,1,1,71,1,0,19.45,1378.45,0,63,5497,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,19.14513888888889,0,4,0.01409982239298271
1,0,0,52,0,1,50.5,2566.3,0,70,5185,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,4,48.420754716981136,4,9,0.01967047092275932
0,1,0,6,1,0,25.1,171.0,0,31,5161,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,24.428571428571427,0,1,0.14593023255813956
1,1,0,26,1,0,60.7,1597.4,0,68,2502,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3,59.162962962962965,2,5,0.03797547547547547
1,0,0,48,1,1,99.0,4744.35,0,78,3061,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,3,96.82346938775511,3,7,0.020862528580610492
0,1,1,64,1,1,104.4,6721.6,0,33,5133,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,103.40923076923077,4,9,0.015529705768601434
0,0,0,1,1,1,44.05,44.05,0,54,5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.025,0,2,0.9778024417314095
0,1,1,72,1,0,24.1,1734.65,0,23,4264,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,23.76232876712329,0,4,0.013885287932474866
0,0,0,1,1,1,45.55,45.55,0,31,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.775,0,2,0.9785177228786252
0,1,1,51,1,1,93.8,4539.35,0,20,5457,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,87.29519230769232,3,8,0.02065920028191659
0,1,1,41,1,0,19.7,804.25,0,52,2902,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,19.148809523809526,0,3,0.024464452033529958
0,1,0,72,1,1,70.65,5011.15,0,75,5176,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,4,68.6458904109589,4,9,0.014095747333978434
0,1,0,43,1,0,86.45,3574.5,0,53,3110,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,3,81.23863636363636,5,8,0.024178436582296185
0,1,0,72,1,1,114.1,8086.4,0,61,4965,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,110.77260273972603,6,11,0.014108366100353636
0,1,0,47,1,1,95.2,4563.0,0,72,4977,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,95.0625,2,6,0.020858895705521473
0,0,0,72,1,0,88.55,6362.35,0,32,6468,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,87.1554794520548,6,10,0.013915626203179142
0,0,0,3,1,1,20.75,67.1,0,30,2406,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,16.775,0,2,0.3046989720998532
0,0,0,26,0,1,44.65,1156.55,0,33,4512,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,42.83518518518518,3,7,0.03857284782514794
0,1,1,29,1,1,60.2,1834.15,0,76,5517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,61.138333333333335,2,6,0.03280385799525924
0,0,0,27,1,0,55.45,1477.65,0,80,3616,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,52.77321428571429,2,5,0.0375004226828526
0,1,1,24,1,1,70.3,1706.45,0,56,3359,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2,68.258,4,7,0.04117250871182172
0,1,0,67,1,1,60.4,3953.7,0,73,5356,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,58.14264705882353,3,8,0.015272966343844034
0,0,0,23,1,0,55.8,1327.85,0,20,2499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,55.32708333333333,2,4,0.041991195394514055
0,0,0,14,0,1,31.1,419.7,0,55,3448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27.98,1,4,0.0739244116947944
1,0,0,4,0,1,50.95,207.35,0,33,2104,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,41.47,3,5,0.24454043676505882
0,0,1,16,1,1,69.1,1083.7,0,71,5172,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,63.747058823529414,3,6,0.06370425002304785
0,1,0,46,0,1,43.95,2007.85,0,47,4818,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,42.72021276595744,2,6,0.021878189013614758
0,0,0,68,1,1,86.5,5882.75,0,45,4280,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4,85.2572463768116,5,10,0.014701508391756957
0,0,0,38,1,0,69.95,2657.55,0,39,5858,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,68.1423076923077,4,7,0.026311335126290646
0,0,0,17,1,1,90.95,1612.2,0,23,5687,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,89.56666666666666,3,6,0.056378626332754776
0,1,1,4,1,0,19.9,76.65,0,74,2347,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,15.330000000000002,0,1,0.2562781712813908
0,0,0,12,1,0,20.15,260.7,0,38,4628,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,20.053846153846152,0,1,0.07699656094764998
0,1,0,72,1,1,90.6,6441.85,0,73,4528,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,88.24452054794521,6,11,0.014062099847117345
0,0,0,3,1,1,92.0,266.8,0,42,4345,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,66.7,2,4,0.3435399551904406
0,0,0,41,1,1,24.85,962.25,0,42,3089,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,22.910714285714285,0,4,0.025798079418634833
0,0,0,40,0,0,36.0,1382.9,0,38,5323,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,33.72926829268293,2,5,0.026013440277476693
0,0,0,7,1,1,78.5,571.05,0,47,3601,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,71.38125,5,7,0.137225766978411
0,0,0,69,1,0,19.95,1399.35,0,59,4328,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,4,19.990714285714283,0,4,0.0142464383904024
0,1,0,7,1,0,20.65,150.0,0,27,2874,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,18.75,0,1,0.1367549668874172
0,1,1,5,0,1,30.5,167.2,0,27,5973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27.866666666666664,1,3,0.1813317479191439
0,1,1,72,1,0,106.1,7657.4,0,34,5146,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,4,104.8958904109589,5,9,0.013854068734983809
0,1,0,44,1,1,20.5,865.05,0,59,3093,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3,19.223333333333333,0,4,0.02367068875930951
0,0,0,65,1,1,95.5,6153.85,0,35,6153,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,4,93.24015151515152,3,8,0.015516218916789198
0,0,0,3,1,0,64.6,174.2,0,24,5277,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,43.55,2,3,0.3687214611872146
0,0,0,24,1,1,51.1,1269.6,0,23,2515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,50.784,1,4,0.04021722021092398
1,1,0,72,1,0,89.1,6352.4,0,39,4627,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,87.01917808219177,6,10,0.014023987156483142
0,0,0,24,1,0,54.95,1348.5,0,55,3407,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,53.94,2,4,0.04071878473508707
0,1,0,22,1,1,20.45,471.55,0,28,3727,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,20.502173913043478,0,3,0.04327584382605015
0,1,0,70,1,1,85.95,5931.75,0,60,6354,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,4,83.54577464788733,5,10,0.01448737937718596
0,1,1,25,1,0,60.35,1404.65,0,75,3192,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,54.025000000000006,1,4,0.04293387400846583
0,1,1,37,1,0,19.8,726.1,0,28,2745,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,19.107894736842105,0,3,0.02723146747352496
1,1,1,22,1,0,85.35,1961.6,0,49,2656,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,85.28695652173913,1,3,0.04348822989911342
0,1,0,59,1,1,72.1,4194.85,0,52,6225,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,4,69.91416666666667,3,8,0.01718364574520061
0,1,1,1,1,1,81.05,81.05,0,27,4396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,40.525,1,3,0.987812309567337
0,0,0,3,1,1,20.5,76.95,0,35,5296,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,19.2375,0,2,0.26298909557408595
0,1,0,53,1,1,111.8,5809.75,0,28,5713,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,107.58796296296296,5,10,0.01924020135094437
0,0,0,1,1,0,20.2,20.2,0,72,3586,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,10.1,0,1,0.9528301886792453
0,0,0,20,1,1,19.7,415.9,0,80,2860,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,19.804761904761904,0,3,0.047253538018709525
0,0,0,51,1,1,19.85,996.95,0,65,5089,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,4,19.172115384615385,0,5,0.019890776090986523
0,1,0,51,1,1,60.5,3145.15,0,63,4207,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,60.48365384615385,3,8,0.01922985235923271
0,1,1,13,1,0,19.55,265.3,0,55,2816,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,18.95,0,2,0.07341344348479159
0,0,0,1,1,0,20.9,20.9,0,72,3901,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,10.45,0,1,0.954337899543379
0,0,1,1,1,1,21.05,21.05,0,32,3389,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,10.525,0,2,0.9546485260770975
0,0,0,63,1,0,71.5,4576.3,0,36,5342,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,4,71.5046875,4,8,0.015620562340244249
0,0,0,3,1,0,54.65,189.1,0,34,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,47.275,1,2,0.28748027354024197
0,0,0,46,1,0,19.2,908.15,0,54,2776,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,3,19.322340425531916,0,3,0.0211186272892262
0,0,0,1,1,1,49.8,49.8,0,79,4796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.9,0,2,0.9803149606299213
0,1,1,71,1,0,20.5,1500.95,0,62,4941,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,4,20.84652777777778,0,4,0.013648923066679983
0,1,1,55,1,1,90.4,5099.15,0,44,4603,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,91.05624999999999,2,7,0.01772496887346451
0,0,0,70,1,1,90.25,6385.95,0,33,5327,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,4,89.94295774647887,3,8,0.014130375218218399
0,1,1,67,1,0,104.6,6885.75,0,56,4743,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4,101.26102941176471,4,8,0.015188586778959595
0,1,0,14,1,0,50.2,668.85,0,48,4253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,44.59,1,3,0.07494215122788685
0,1,1,20,1,1,95.5,1916.2,0,73,3186,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,91.24761904761905,3,6,0.0498122261631546
0,1,1,49,1,1,95.4,4613.95,0,41,6136,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,92.279,2,7,0.020671946608305618
0,0,0,72,1,1,101.3,7261.25,0,53,5513,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,4,99.46917808219177,4,9,0.013948845054907226
0,1,0,46,1,0,53.1,2459.8,0,72,3358,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,52.336170212765964,1,4,0.021578348504551363
0,0,0,24,1,1,84.85,2048.8,0,23,2941,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,81.95200000000001,2,5,0.041394282369011604
0,1,1,5,0,0,34.25,163.55,0,21,5100,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,27.258333333333336,2,3,0.20814342145244605
0,1,1,33,1,0,88.6,2888.7,0,78,3648,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,84.96176470588235,3,6,0.030660622209917984
0,0,0,42,1,1,60.15,2421.6,0,55,5988,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,56.31627906976744,2,6,0.024828696441839347
0,0,0,23,1,1,99.95,2292.75,0,62,3515,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,95.53125,4,7,0.04357493188010899
0,0,0,8,1,0,70.7,553.4,0,27,4946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.48888888888889,0,1,0.12752525252525254
0,0,0,66,1,1,54.8,3465.7,0,20,4621,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,51.72686567164179,2,7,0.015807540312112383
1,0,0,24,1,0,54.8,1291.3,0,25,4330,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,51.652,1,3,0.0424050143155614
0,0,0,53,1,1,100.3,5200.8,0,71,5377,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,4,96.31111111111112,4,9,0.019281787073705255
0,0,0,60,0,0,53.6,3237.05,0,39,4173,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,4,53.06639344262295,4,8,0.016553172434026653
0,0,0,20,1,1,19.35,433.75,0,77,5811,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,20.654761904761905,0,3,0.044508338125359405
0,1,1,23,1,0,85.6,1868.4,0,25,3513,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,77.85000000000001,1,3,0.045790093077992935
0,1,0,72,1,1,80.8,5728.55,0,75,4689,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,4,78.47328767123288,5,10,0.014102329153249382
0,0,0,21,1,0,19.6,390.4,0,22,4562,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,17.745454545454546,0,2,0.05007664793050588
1,0,0,31,1,1,90.7,2845.15,0,60,3493,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,88.9109375,2,6,0.03186761063190626
0,0,0,57,1,0,69.75,3894.4,0,38,4487,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,4,67.1448275862069,4,8,0.017905734969451147
0,1,1,45,1,1,20.0,886.4,0,71,5169,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,3,19.269565217391303,0,4,0.0225377507324769
0,0,0,10,1,1,95.25,1021.55,0,23,4810,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,92.86818181818181,3,5,0.09314947924306881
0,0,1,14,1,0,19.95,268.4,0,71,5770,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,2,17.89333333333333,0,2,0.07405345211581292
0,1,0,27,1,0,80.85,2204.35,0,51,4732,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,3,78.72678571428571,4,7,0.03666084748452626
0,1,1,69,1,1,93.3,6398.05,0,45,5205,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,4,91.40071428571429,3,8,0.014580289261687281
0,1,0,35,0,1,46.35,1662.05,0,46,4577,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,46.168055555555554,3,7,0.02787047893929828
0,1,0,45,1,0,78.75,3600.65,0,63,2595,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,3,78.275,4,7,0.02186497855149723
0,0,0,17,1,1,83.55,1329.15,0,59,5564,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,73.84166666666667,2,5,0.06281246475961356
